exposure_id,customer_id,exposure_time,campaign_type,coupon_cost
172750860_offer_151,172750860,2013-03-28 10:33:00,TypeA,7500
173631244_offer_151,173631244,2013-03-30 09:13:00,TypeB,12500
173995359_offer_151,173995359,2013-03-25 10:49:00,TypeA,7500
174406178_offer_151,174406178,2013-04-05 10:13:00,TypeA,10000
174597669_offer_151,174597669,2013-04-06 10:21:00,TypeA,7500
175362740_offer_151,175362740,2013-03-26 09:26:00,TypeA,7500
175510776_offer_151,175510776,2013-03-26 10:39:00,TypeA,7500
175830805_offer_151,175830805,2013-03-27 09:08:00,TypeA,7500
176383200_offer_151,176383200,2013-04-02 10:20:00,TypeA,7500
176575780_offer_151,176575780,2013-04-23 09:39:00,TypeC,30000
176616202_offer_151,176616202,2013-03-27 10:23:00,TypeA,7500
176659188_offer_151,176659188,2013-04-19 11:53:00,TypeA,7500
177843744_offer_151,177843744,2013-04-25 10:25:00,TypeA,7500
178201115_offer_151,178201115,2013-03-29 10:39:00,TypeA,7500
178689436_offer_151,178689436,2013-03-30 09:26:00,TypeB,12500
178746691_offer_151,178746691,2013-04-06 10:29:00,TypeA,10000
179437723_offer_151,179437723,2013-03-26 11:48:00,TypeA,7500
182068288_offer_151,182068288,2013-03-30 11:25:00,TypeB,12500
182194066_offer_151,182194066,2013-03-25 09:07:00,TypeA,7500
188488462_offer_151,188488462,2013-03-25 10:59:00,TypeA,7500
194372369_offer_151,194372369,2013-04-28 09:55:00,TypeA,10000
201588534_offer_151,201588534,2013-03-26 11:12:00,TypeA,7500
201592638_offer_151,201592638,2013-03-31 09:34:00,TypeA,7500
203045656_offer_151,203045656,2013-04-26 10:13:00,TypeC,30000
203843523_offer_151,203843523,2013-03-25 11:18:00,TypeB,15000
203969273_offer_151,203969273,2013-04-01 11:19:00,TypeA,10000
213761385_offer_151,213761385,2013-04-23 09:05:00,TypeC,30000
217419435_offer_151,217419435,2013-04-30 10:26:00,TypeB,20000
217455772_offer_151,217455772,2013-04-04 10:14:00,TypeA,7500
217464800_offer_151,217464800,2013-03-31 11:22:00,TypeB,12500
217551860_offer_151,217551860,2013-04-27 11:33:00,TypeC,30000
217935284_offer_151,217935284,2013-03-26 09:54:00,TypeB,15000
217950154_offer_151,217950154,2013-03-25 09:52:00,TypeB,15000
218413155_offer_151,218413155,2013-04-24 10:07:00,TypeB,20000
218553371_offer_151,218553371,2013-03-30 10:30:00,TypeA,7500
218653796_offer_151,218653796,2013-03-25 10:48:00,TypeB,15000
219002638_offer_151,219002638,2013-03-28 10:15:00,TypeA,7500
220952761_offer_151,220952761,2013-04-24 09:28:00,TypeA,7500
221228440_offer_151,221228440,2013-03-25 10:44:00,TypeB,15000
221297488_offer_151,221297488,2013-04-27 10:06:00,TypeB,20000
221922621_offer_151,221922621,2013-04-20 09:54:00,TypeA,7500
222244065_offer_151,222244065,2013-04-02 09:04:00,TypeA,7500
222370892_offer_151,222370892,2013-03-29 09:32:00,TypeA,7500
222400299_offer_151,222400299,2013-04-18 09:09:00,TypeA,7500
222621148_offer_151,222621148,2013-04-28 09:18:00,TypeB,20000
223000214_offer_151,223000214,2013-04-09 10:02:00,TypeA,7500
223229916_offer_151,223229916,2013-03-25 11:05:00,TypeA,7500
223252969_offer_151,223252969,2013-03-26 09:02:00,TypeA,7500
223337404_offer_151,223337404,2013-04-01 09:49:00,TypeA,7500
223517057_offer_151,223517057,2013-04-25 10:16:00,TypeA,10000
229885541_offer_151,229885541,2013-03-27 09:13:00,TypeA,7500
231584000_offer_151,231584000,2013-03-25 10:58:00,TypeA,7500
231832244_offer_151,231832244,2013-03-26 11:41:00,TypeB,15000
232644879_offer_151,232644879,2013-03-26 09:42:00,TypeA,7500
233305330_offer_151,233305330,2013-04-24 10:12:00,TypeB,20000
233475663_offer_151,233475663,2013-03-27 11:29:00,TypeA,7500
234717916_offer_151,234717916,2013-03-25 11:03:00,TypeA,7500
234933796_offer_151,234933796,2013-03-25 10:38:00,TypeA,7500
234942361_offer_151,234942361,2013-04-23 10:02:00,TypeA,10000
236192591_offer_151,236192591,2013-04-07 09:50:00,TypeA,7500
236414788_offer_151,236414788,2013-04-05 09:14:00,TypeA,10000
237186099_offer_151,237186099,2013-04-28 09:43:00,TypeB,20000
239012784_offer_151,239012784,2013-03-25 09:37:00,TypeB,15000
240192052_offer_151,240192052,2013-03-26 11:45:00,TypeA,7500
240267954_offer_151,240267954,2013-03-25 09:58:00,TypeB,15000
240487456_offer_151,240487456,2013-04-04 11:35:00,TypeA,10000
241665886_offer_151,241665886,2013-03-26 09:56:00,TypeB,15000
242323008_offer_151,242323008,2013-03-30 09:18:00,TypeA,7500
242589364_offer_151,242589364,2013-04-21 10:10:00,TypeB,15000
242786682_offer_151,242786682,2013-03-21 09:05:00,TypeB,20000
242863548_offer_151,242863548,2013-03-25 10:09:00,TypeA,7500
244847508_offer_151,244847508,2013-04-25 11:56:00,TypeA,10000
244864548_offer_151,244864548,2013-03-25 09:36:00,TypeA,7500
245150197_offer_151,245150197,2013-03-14 10:16:00,TypeB,20000
245559241_offer_151,245559241,2013-04-27 11:36:00,TypeB,20000
245606641_offer_151,245606641,2013-04-26 11:41:00,TypeB,20000
245854172_offer_151,245854172,2013-04-28 11:45:00,TypeA,10000
245881893_offer_151,245881893,2013-03-04 10:13:00,TypeA,10000
246060731_offer_151,246060731,2013-04-25 09:27:00,TypeB,20000
246152588_offer_151,246152588,2013-03-13 09:23:00,TypeB,20000
246208485_offer_151,246208485,2013-03-25 11:29:00,TypeB,15000
246355862_offer_151,246355862,2013-04-30 09:27:00,TypeC,30000
246411385_offer_151,246411385,2013-04-06 09:37:00,TypeB,15000
246442939_offer_151,246442939,2013-03-25 11:32:00,TypeA,7500
247387904_offer_151,247387904,2013-03-28 09:39:00,TypeA,7500
250327614_offer_151,250327614,2013-04-06 11:13:00,TypeA,10000
253611894_offer_151,253611894,2013-04-26 10:42:00,TypeB,20000
254078664_offer_151,254078664,2013-03-28 09:56:00,TypeA,7500
254301714_offer_151,254301714,2013-04-23 10:58:00,TypeA,10000
254512169_offer_151,254512169,2013-04-24 11:31:00,TypeB,15000
254592832_offer_151,254592832,2013-04-05 09:31:00,TypeA,10000
254608533_offer_151,254608533,2013-03-26 09:48:00,TypeB,15000
255029587_offer_151,255029587,2013-04-23 10:26:00,TypeA,10000
255073280_offer_151,255073280,2013-04-28 09:16:00,TypeC,30000
255080223_offer_151,255080223,2013-04-23 09:09:00,TypeA,10000
255319112_offer_151,255319112,2013-03-26 09:14:00,TypeB,20000
255484943_offer_151,255484943,2013-04-04 10:16:00,TypeB,12500
255981280_offer_151,255981280,2013-04-02 09:25:00,TypeA,7500
256125801_offer_151,256125801,2013-03-25 11:33:00,TypeA,7500
256311370_offer_151,256311370,2013-03-25 11:03:00,TypeA,7500
256551640_offer_151,256551640,2013-04-01 10:44:00,TypeB,12500
256601178_offer_151,256601178,2013-04-22 10:06:00,TypeA,10000
256608452_offer_151,256608452,2013-03-01 10:20:00,TypeA,10000
256672801_offer_151,256672801,2013-03-13 11:43:00,TypeB,20000
256712777_offer_151,256712777,2013-04-18 10:51:00,TypeA,7500
256852285_offer_151,256852285,2013-04-28 11:40:00,TypeA,10000
256972815_offer_151,256972815,2013-03-14 10:01:00,TypeB,20000
257037291_offer_151,257037291,2013-03-30 10:43:00,TypeA,7500
257308020_offer_151,257308020,2013-04-03 10:34:00,TypeB,15000
257854929_offer_151,257854929,2013-04-21 10:00:00,TypeA,10000
257866160_offer_151,257866160,2013-03-25 09:27:00,TypeA,7500
258567081_offer_151,258567081,2013-03-17 11:00:00,TypeB,20000
258639707_offer_151,258639707,2013-04-25 10:36:00,TypeA,10000
259133404_offer_151,259133404,2013-04-23 10:57:00,TypeB,20000
259207174_offer_151,259207174,2013-04-23 10:56:00,TypeB,20000
259618784_offer_151,259618784,2013-03-21 10:36:00,TypeB,20000
259626168_offer_151,259626168,2013-04-23 10:20:00,TypeA,10000
260232052_offer_151,260232052,2013-04-07 11:48:00,TypeB,15000
260263619_offer_151,260263619,2013-04-26 09:55:00,TypeB,20000
260297359_offer_151,260297359,2013-03-16 09:41:00,TypeB,20000
260569931_offer_151,260569931,2013-03-04 10:44:00,TypeA,10000
260675822_offer_151,260675822,2013-04-01 11:33:00,TypeA,7500
261206857_offer_151,261206857,2013-04-24 10:32:00,TypeB,20000
261413475_offer_151,261413475,2013-03-17 11:46:00,TypeB,20000
262202013_offer_151,262202013,2013-03-23 09:53:00,TypeB,20000
262315603_offer_151,262315603,2013-03-26 10:03:00,TypeA,7500
262539180_offer_151,262539180,2013-03-15 11:16:00,TypeB,20000
262563574_offer_151,262563574,2013-03-13 10:10:00,TypeB,20000
262757641_offer_151,262757641,2013-03-26 10:17:00,TypeA,7500
262966287_offer_151,262966287,2013-04-30 09:12:00,TypeB,15000
263257573_offer_151,263257573,2013-04-30 09:58:00,TypeB,15000
263616391_offer_151,263616391,2013-03-16 11:14:00,TypeA,10000
264015738_offer_151,264015738,2013-03-25 11:23:00,TypeA,7500
264100632_offer_151,264100632,2013-04-23 09:32:00,TypeB,20000
264331038_offer_151,264331038,2013-04-24 11:40:00,TypeB,20000
264870848_offer_151,264870848,2013-03-26 09:25:00,TypeB,15000
264902668_offer_151,264902668,2013-03-25 10:13:00,TypeA,7500
265260690_offer_151,265260690,2013-03-25 10:10:00,TypeA,7500
265432559_offer_151,265432559,2013-03-25 11:40:00,TypeA,7500
266139659_offer_151,266139659,2013-04-18 10:14:00,TypeA,7500
266712463_offer_151,266712463,2013-03-26 11:42:00,TypeA,7500
270392505_offer_151,270392505,2013-03-30 11:47:00,TypeA,7500
271495143_offer_151,271495143,2013-04-19 09:18:00,TypeA,7500
280697922_offer_151,280697922,2013-03-15 10:03:00,TypeB,20000
291583577_offer_151,291583577,2013-04-04 09:04:00,TypeA,10000
291749937_offer_151,291749937,2013-03-25 11:01:00,TypeA,7500
293430926_offer_151,293430926,2013-03-26 10:49:00,TypeA,7500
295163829_offer_151,295163829,2013-04-23 10:14:00,TypeB,20000
295174291_offer_151,295174291,2013-03-30 09:53:00,TypeB,12500
295436239_offer_151,295436239,2013-03-26 11:22:00,TypeA,7500
295518366_offer_151,295518366,2013-04-02 10:08:00,TypeA,7500
296897524_offer_151,296897524,2013-04-23 11:50:00,TypeC,30000
299431948_offer_151,299431948,2013-04-26 11:52:00,TypeB,20000
302656075_offer_151,302656075,2013-03-29 10:53:00,TypeA,7500
303836459_offer_151,303836459,2013-04-26 09:32:00,TypeB,15000
303869568_offer_151,303869568,2013-03-26 09:42:00,TypeA,7500
303885148_offer_151,303885148,2013-04-30 10:52:00,TypeB,15000
304023490_offer_151,304023490,2013-04-25 09:48:00,TypeB,15000
304035857_offer_151,304035857,2013-03-27 09:14:00,TypeB,15000
304221848_offer_151,304221848,2013-04-25 10:20:00,TypeB,15000
304493740_offer_151,304493740,2013-04-24 09:52:00,TypeB,15000
305763241_offer_151,305763241,2013-04-27 10:43:00,TypeB,15000
305913368_offer_151,305913368,2013-04-25 11:31:00,TypeB,20000
305982207_offer_151,305982207,2013-04-24 09:32:00,TypeB,15000
305987271_offer_151,305987271,2013-04-24 09:05:00,TypeB,20000
306065797_offer_151,306065797,2013-03-27 09:47:00,TypeA,7500
306114908_offer_151,306114908,2013-04-25 09:04:00,TypeB,15000
307726821_offer_151,307726821,2013-04-24 11:12:00,TypeC,30000
307885392_offer_151,307885392,2013-03-15 09:17:00,TypeB,20000
307892704_offer_151,307892704,2013-04-24 09:35:00,TypeB,15000
307933082_offer_151,307933082,2013-04-30 11:30:00,TypeB,15000
307933319_offer_151,307933319,2013-04-30 11:03:00,TypeB,20000
307943888_offer_151,307943888,2013-03-27 10:18:00,TypeA,7500
307965704_offer_151,307965704,2013-04-26 09:51:00,TypeB,15000
307995504_offer_151,307995504,2013-03-30 10:09:00,TypeA,7500
308003792_offer_151,308003792,2013-04-28 11:38:00,TypeB,15000
308028544_offer_151,308028544,2013-03-28 09:39:00,TypeB,20000
308042202_offer_151,308042202,2013-03-13 11:55:00,TypeB,20000
308070163_offer_151,308070163,2013-04-28 10:56:00,TypeB,15000
308112759_offer_151,308112759,2013-03-13 09:04:00,TypeB,20000
308144274_offer_151,308144274,2013-04-24 11:22:00,TypeB,20000
308151043_offer_151,308151043,2013-04-24 10:59:00,TypeB,15000
308151564_offer_151,308151564,2013-03-26 11:14:00,TypeA,7500
308190537_offer_151,308190537,2013-04-30 09:52:00,TypeB,15000
308194058_offer_151,308194058,2013-03-13 09:35:00,TypeB,20000
308216591_offer_151,308216591,2013-04-26 10:19:00,TypeB,15000
308218922_offer_151,308218922,2013-03-25 09:35:00,TypeB,15000
308224968_offer_151,308224968,2013-03-21 10:55:00,TypeB,20000
308224980_offer_151,308224980,2013-03-17 10:52:00,TypeB,20000
308238572_offer_151,308238572,2013-04-25 09:35:00,TypeB,15000
308243014_offer_151,308243014,2013-03-29 11:34:00,TypeA,7500
308249429_offer_151,308249429,2013-03-25 11:00:00,TypeA,7500
308250754_offer_151,308250754,2013-03-26 11:55:00,TypeA,7500
308266717_offer_151,308266717,2013-03-13 10:34:00,TypeB,20000
308274162_offer_151,308274162,2013-04-30 10:52:00,TypeB,15000
308276521_offer_151,308276521,2013-04-02 11:08:00,TypeA,7500
308283394_offer_151,308283394,2013-03-28 11:34:00,TypeA,7500
308286722_offer_151,308286722,2013-04-27 11:58:00,TypeB,15000
308302873_offer_151,308302873,2013-03-13 09:48:00,TypeB,20000
308303687_offer_151,308303687,2013-03-25 09:53:00,TypeA,7500
308305263_offer_151,308305263,2013-04-26 09:07:00,TypeB,15000
308321880_offer_151,308321880,2013-03-26 10:29:00,TypeA,7500
308330488_offer_151,308330488,2013-04-04 10:40:00,TypeB,15000
308333693_offer_151,308333693,2013-03-15 10:44:00,TypeB,20000
308341543_offer_151,308341543,2013-03-29 09:37:00,TypeA,7500
308352487_offer_151,308352487,2013-04-27 10:43:00,TypeB,15000
308353331_offer_151,308353331,2013-04-01 10:09:00,TypeA,7500
308358019_offer_151,308358019,2013-04-27 11:31:00,TypeB,15000
308361897_offer_151,308361897,2013-03-13 11:45:00,TypeB,20000
308366504_offer_151,308366504,2013-04-29 09:44:00,TypeB,15000
308375764_offer_151,308375764,2013-03-13 11:24:00,TypeB,20000
308377967_offer_151,308377967,2013-04-25 10:48:00,TypeB,15000
308395646_offer_151,308395646,2013-04-29 09:23:00,TypeB,15000
308404585_offer_151,308404585,2013-03-16 10:45:00,TypeB,20000
308416435_offer_151,308416435,2013-04-28 11:35:00,TypeB,15000
308429032_offer_151,308429032,2013-04-24 11:05:00,TypeC,30000
308431725_offer_151,308431725,2013-03-30 10:06:00,TypeA,7500
308439896_offer_151,308439896,2013-04-28 09:29:00,TypeC,30000
308441698_offer_151,308441698,2013-04-24 09:58:00,TypeB,15000
308452570_offer_151,308452570,2013-04-25 10:14:00,TypeB,15000
308460629_offer_151,308460629,2013-03-26 10:55:00,TypeA,7500
308460939_offer_151,308460939,2013-03-16 11:04:00,TypeB,20000
308463862_offer_151,308463862,2013-04-24 09:18:00,TypeB,15000
308469812_offer_151,308469812,2013-04-26 10:59:00,TypeC,30000
308471547_offer_151,308471547,2013-04-30 10:00:00,TypeB,15000
308473213_offer_151,308473213,2013-04-26 10:49:00,TypeB,15000
308477786_offer_151,308477786,2013-03-25 11:10:00,TypeB,15000
308487230_offer_151,308487230,2013-04-24 09:45:00,TypeB,15000
308504524_offer_151,308504524,2013-04-19 09:54:00,TypeA,7500
308505974_offer_151,308505974,2013-04-26 11:16:00,TypeB,15000
308511059_offer_151,308511059,2013-04-27 11:53:00,TypeB,20000
308519252_offer_151,308519252,2013-04-24 11:12:00,TypeB,15000
308521613_offer_151,308521613,2013-03-30 10:16:00,TypeA,7500
308524138_offer_151,308524138,2013-04-24 11:34:00,TypeB,15000
308529930_offer_151,308529930,2013-04-20 09:46:00,TypeA,7500
308529950_offer_151,308529950,2013-03-26 11:18:00,TypeA,7500
308549128_offer_151,308549128,2013-03-28 11:03:00,TypeA,7500
308553080_offer_151,308553080,2013-04-29 10:36:00,TypeB,15000
308565471_offer_151,308565471,2013-03-29 11:16:00,TypeB,20000
308582521_offer_151,308582521,2013-04-24 09:18:00,TypeB,15000
308586965_offer_151,308586965,2013-04-24 09:07:00,TypeB,15000
308588062_offer_151,308588062,2013-04-28 09:40:00,TypeB,15000
308597773_offer_151,308597773,2013-04-09 09:40:00,TypeB,15000
308599831_offer_151,308599831,2013-04-27 09:37:00,TypeB,15000
308615187_offer_151,308615187,2013-03-16 10:33:00,TypeB,20000
308626216_offer_151,308626216,2013-04-26 10:53:00,TypeB,15000
308645036_offer_151,308645036,2013-03-13 09:25:00,TypeB,20000
308645995_offer_151,308645995,2013-03-31 11:50:00,TypeB,15000
308656353_offer_151,308656353,2013-04-27 09:40:00,TypeB,15000
308657970_offer_151,308657970,2013-04-27 11:55:00,TypeB,15000
308667084_offer_151,308667084,2013-04-01 10:22:00,TypeB,15000
308670793_offer_151,308670793,2013-04-25 11:09:00,TypeB,15000
308670900_offer_151,308670900,2013-04-26 10:01:00,TypeB,15000
308671385_offer_151,308671385,2013-03-15 10:29:00,TypeB,20000
308695017_offer_151,308695017,2013-04-23 09:42:00,TypeB,20000
308696272_offer_151,308696272,2013-04-28 11:30:00,TypeB,20000
308712843_offer_151,308712843,2013-04-24 09:48:00,TypeB,15000
308730271_offer_151,308730271,2013-04-25 09:36:00,TypeB,15000
308733375_offer_151,308733375,2013-03-27 09:10:00,TypeA,7500
308735160_offer_151,308735160,2013-03-15 09:39:00,TypeB,20000
308757245_offer_151,308757245,2013-03-28 10:52:00,TypeA,7500
308779975_offer_151,308779975,2013-03-15 11:49:00,TypeB,20000
308780503_offer_151,308780503,2013-03-25 11:41:00,TypeA,7500
308814667_offer_151,308814667,2013-03-17 10:49:00,TypeB,20000
308845873_offer_151,308845873,2013-04-29 09:09:00,TypeB,15000
308857845_offer_151,308857845,2013-04-25 10:37:00,TypeB,15000
308861236_offer_151,308861236,2013-03-14 09:43:00,TypeB,20000
308861823_offer_151,308861823,2013-04-20 11:31:00,TypeA,7500
308862972_offer_151,308862972,2013-03-28 11:21:00,TypeA,7500
308864227_offer_151,308864227,2013-03-25 10:09:00,TypeB,15000
308985358_offer_151,308985358,2013-03-25 11:12:00,TypeB,15000
308985801_offer_151,308985801,2013-04-26 11:19:00,TypeB,15000
309006207_offer_151,309006207,2013-04-27 09:04:00,TypeB,15000
309016637_offer_151,309016637,2013-03-30 10:04:00,TypeA,7500
309026811_offer_151,309026811,2013-03-28 10:39:00,TypeA,7500
309039676_offer_151,309039676,2013-04-28 09:35:00,TypeB,15000
309091953_offer_151,309091953,2013-04-25 10:28:00,TypeB,15000
309130226_offer_151,309130226,2013-04-26 09:25:00,TypeB,15000
309145470_offer_151,309145470,2013-03-13 10:21:00,TypeB,20000
309156603_offer_151,309156603,2013-03-25 11:23:00,TypeB,15000
309162015_offer_151,309162015,2013-04-26 11:19:00,TypeB,15000
309167011_offer_151,309167011,2013-03-13 09:00:00,TypeB,20000
309167430_offer_151,309167430,2013-04-01 09:50:00,TypeA,7500
309191496_offer_151,309191496,2013-03-20 09:22:00,TypeB,20000
309209752_offer_151,309209752,2013-03-15 09:15:00,TypeB,20000
309211823_offer_151,309211823,2013-04-30 10:31:00,TypeB,20000
309255206_offer_151,309255206,2013-04-28 10:09:00,TypeB,15000
309318861_offer_151,309318861,2013-03-16 09:57:00,TypeB,20000
309366644_offer_151,309366644,2013-04-24 09:38:00,TypeB,15000
309397372_offer_151,309397372,2013-03-29 11:03:00,TypeA,7500
309414545_offer_151,309414545,2013-04-24 10:46:00,TypeB,15000
309426685_offer_151,309426685,2013-04-05 09:10:00,TypeA,7500
309447332_offer_151,309447332,2013-03-24 10:08:00,TypeB,20000
309453925_offer_151,309453925,2013-04-29 10:18:00,TypeB,15000
309524191_offer_151,309524191,2013-04-23 10:17:00,TypeB,20000
309578286_offer_151,309578286,2013-03-25 09:30:00,TypeB,15000
309686140_offer_151,309686140,2013-03-27 11:29:00,TypeA,7500
309764090_offer_151,309764090,2013-04-04 10:51:00,TypeA,10000
309970282_offer_151,309970282,2013-03-26 10:10:00,TypeB,15000
310021047_offer_151,310021047,2013-04-24 11:31:00,TypeB,15000
310089541_offer_151,310089541,2013-03-26 09:47:00,TypeB,15000
310113590_offer_151,310113590,2013-04-25 10:08:00,TypeC,30000
310119795_offer_151,310119795,2013-04-24 10:14:00,TypeB,15000
310150668_offer_151,310150668,2013-03-25 11:33:00,TypeB,15000
310205946_offer_151,310205946,2013-03-13 10:23:00,TypeB,20000
310226688_offer_151,310226688,2013-04-23 11:10:00,TypeB,20000
310250373_offer_151,310250373,2013-04-25 11:15:00,TypeB,15000
310253747_offer_151,310253747,2013-04-24 09:41:00,TypeB,15000
310284481_offer_151,310284481,2013-04-23 11:39:00,TypeB,20000
310293113_offer_151,310293113,2013-04-01 09:58:00,TypeA,7500
310299107_offer_151,310299107,2013-03-27 09:46:00,TypeB,15000
310328495_offer_151,310328495,2013-04-30 11:28:00,TypeB,15000
310338671_offer_151,310338671,2013-03-26 10:58:00,TypeB,15000
310377321_offer_151,310377321,2013-04-24 10:10:00,TypeB,15000
310378357_offer_151,310378357,2013-03-29 11:47:00,TypeA,7500
310379131_offer_151,310379131,2013-03-29 10:38:00,TypeA,7500
310387947_offer_151,310387947,2013-03-15 11:54:00,TypeB,20000
310425747_offer_151,310425747,2013-04-06 09:35:00,TypeA,10000
310426670_offer_151,310426670,2013-04-24 11:51:00,TypeB,15000
310433186_offer_151,310433186,2013-03-24 11:46:00,TypeB,20000
310435639_offer_151,310435639,2013-03-26 09:29:00,TypeA,7500
310444827_offer_151,310444827,2013-03-25 09:22:00,TypeA,7500
